symbol,date,open,high,low,close,prev_close,total_trade,volume,delivery_qty,delivery_per,vwap
TATAELXSI,2025-04-16,4948.0,4948.0,4853.0,4929.0,4931.0,46495,333482,99224,29.75,4899.64
TATAELXSI,2025-04-17,4906.0,4936.0,4826.5,4900.5,4929.0,45866,363566,109308,30.07,4885.4
TATAELXSI,2025-04-21,4805.0,5396.5,4805.0,5342.0,4900.5,235357,2852407,341260,11.96,5236.97
TATAELXSI,2025-04-22,5335.0,5495.5,5268.5,5480.0,5342.0,73494,888502,128029,14.41,5409.73
TATAELXSI,2025-04-23,5480.0,5678.5,5465.0,5664.5,5480.0,93070,820053,155753,18.99,5592.81
TATAELXSI,2025-04-24,5678.0,5940.0,5664.0,5918.0,5664.5,126943,1253303,180060,14.37,5871.9
TATAELXSI,2025-04-25,5949.5,5958.0,5593.0,5612.5,5918.0,83712,610205,113187,18.55,5729.67
TATAELXSI,2025-04-28,5612.5,5708.0,5568.0,5689.0,5612.5,50130,332068,53824,16.21,5645.31
TATAELXSI,2025-04-29,5702.5,5817.0,5702.5,5764.0,5689.0,34867,246518,63375,25.71,5767.31
TATAELXSI,2025-04-30,5765.0,5800.0,5655.0,5766.0,5764.0,30768,216288,73544,34.0,5754.67
MOTHERSON,2025-04-01,130.96,132.83,129.1,131.12,130.96,53031,9991173,4045134,40.49,130.86
MOTHERSON,2025-04-02,130.0,132.54,129.11,132.22,131.12,38201,7408281,3714555,50.14,131.1
MOTHERSON,2025-04-03,129.5,130.64,127.73,128.94,132.22,84328,19877003,9384512,47.21,129.17
MOTHERSON,2025-04-04,128.5,128.55,117.89,118.93,128.94,183207,41546430,23172541,55.78,120.78
MOTHERSON,2025-04-07,110.01,114.96,107.25,114.38,118.93,267359,30239544,11851447,39.19,111.79
MOTHERSON,2025-04-08,121.49,121.49,113.0,115.03,114.38,143013,25025234,11211615,44.8,115.03
MOTHERSON,2025-04-09,115.05,115.78,112.01,113.01,115.03,140938,14799700,7498454,50.67,113.24
MOTHERSON,2025-04-11,118.98,120.0,115.45,118.23,113.01,101460,23090309,8543297,37.0,117.6
MOTHERSON,2025-04-15,128.0,130.05,125.0,127.63,118.23,194975,53648804,13758503,25.65,127.04
MOTHERSON,2025-04-16,128.0,129.59,126.93,128.34,127.63,55666,14094780,5482272,38.9,128.34
MOTHERSON,2025-04-17,128.4,130.0,126.86,129.67,128.34,53300,9579498,4601787,48.04,129.05
MOTHERSON,2025-04-21,131.0,132.94,128.89,132.56,129.67,119176,10566302,5097339,48.24,131.57
MOTHERSON,2025-04-22,133.0,135.25,131.4,133.3,132.56,68890,15502904,7866068,50.74,133.68
MOTHERSON,2025-04-23,134.9,136.67,133.44,135.73,133.3,75769,16434831,8195968,49.87,135.1
MOTHERSON,2025-04-24,136.4,138.34,135.17,136.19,135.73,71133,16507668,8474269,51.34,136.46
MOTHERSON,2025-04-25,135.57,136.61,132.03,133.71,136.19,133194,25485740,16597397,65.12,133.7
MOTHERSON,2025-04-28,133.01,136.14,132.5,134.99,133.71,46001,12681403,7517629,59.28,134.66
MOTHERSON,2025-04-29,137.71,139.48,134.86,136.08,134.99,82704,23398025,9959049,42.56,136.92
MOTHERSON,2025-04-30,135.5,135.5,131.77,133.27,136.08,106078,18806115,10414698,55.38,133.18
TATACHEM,2025-04-01,860.1,864.85,835.3,839.75,864.9,24375,635894,272515,42.86,845.9
TATACHEM,2025-04-02,841.0,853.9,827.2,851.5,839.75,20768,416659,174406,41.86,846.21
TATACHEM,2025-04-03,843.3,854.45,841.0,849.9,851.5,14083,208804,66939,32.06,848.26
TATACHEM,2025-04-04,849.9,855.05,810.0,812.4,849.9,27475,586343,242278,41.32,822.5
TATACHEM,2025-04-07,770.0,809.2,765.0,800.5,812.4,42101,1145265,343536,30.0,785.32
TATACHEM,2025-04-08,805.0,816.45,801.9,809.25,800.5,17209,322203,136206,42.27,808.42
TATACHEM,2025-04-09,809.0,814.45,797.6,811.5,809.25,15742,249489,83291,33.38,808.57
TATACHEM,2025-04-11,837.35,837.35,815.0,832.25,811.5,31408,831867,470543,56.56,828.99
TATACHEM,2025-04-15,837.05,847.95,836.4,846.9,832.25,22503,504370,279341,55.38,843.22
TATACHEM,2025-04-16,854.0,855.0,844.5,847.5,846.9,20935,478419,233066,48.72,849.57
TATACHEM,2025-04-17,848.0,859.65,843.1,848.75,847.5,25557,613179,194312,31.69,852.02
TATACHEM,2025-04-21,857.45,858.85,847.3,853.65,848.75,24737,565994,277496,49.03,854.54
TATACHEM,2025-04-22,855.1,861.9,846.35,851.85,853.65,26737,716475,250972,35.03,852.33
TATACHEM,2025-04-23,855.8,867.6,851.0,857.6,851.85,28566,786517,358230,45.55,858.69
TATACHEM,2025-04-24,857.6,875.4,855.85,864.1,857.6,37951,937615,288272,30.75,866.61
TATACHEM,2025-04-25,865.0,870.25,822.15,826.45,864.1,50093,1669531,945897,56.66,837.67
TATACHEM,2025-04-28,826.45,841.75,824.05,838.65,826.45,27329,846965,424019,50.06,832.26
TATACHEM,2025-04-29,844.0,859.4,840.0,857.2,838.65,39563,1169792,625997,53.51,853.7
TATACHEM,2025-04-30,857.0,859.6,833.3,837.3,857.2,19545,444697,207640,46.69,843.97
TVSMOTOR,2025-04-01,2425.0,2459.2,2392.9,2440.85,2419.85,46256,463333,161450,34.85,2432.87
TVSMOTOR,2025-04-02,2450.0,2518.45,2443.55,2496.1,2440.85,62949,832671,287258,34.5,2492.37
TVSMOTOR,2025-04-03,2470.0,2501.0,2441.25,2476.05,2496.1,36536,529522,272748,51.51,2472.4
TVSMOTOR,2025-04-04,2473.05,2550.95,2450.4,2464.95,2476.05,67383,567198,303084,53.44,2469.99
TVSMOTOR,2025-04-07,2245.25,2394.9,2221.1,2368.15,2464.95,97463,1050483,519706,49.47,2353.32
TVSMOTOR,2025-04-08,2395.05,2449.0,2360.5,2437.65,2368.15,70174,692612,368647,53.23,2416.99
TVSMOTOR,2025-04-09,2450.0,2488.7,2417.1,2475.25,2437.65,54549,898839,534373,59.45,2463.79
TVSMOTOR,2025-04-11,2511.65,2530.0,2496.05,2513.3,2475.25,62423,912929,576534,63.15,2513.37
TVSMOTOR,2025-04-15,2586.0,2600.5,2545.8,2586.5,2513.3,68019,1045478,684504,65.47,2585.33
TVSMOTOR,2025-04-16,2589.0,2624.8,2567.4,2614.2,2586.5,52181,591510,375093,63.41,2593.98
TVSMOTOR,2025-04-17,2600.0,2690.0,2600.0,2679.3,2614.2,68027,891895,559242,62.7,2664.26
TVSMOTOR,2025-04-21,2695.0,2745.1,2668.2,2735.6,2679.3,35318,454985,226801,49.85,2711.67
TVSMOTOR,2025-04-22,2755.0,2771.5,2723.3,2738.5,2735.6,46415,1128946,774724,68.62,2746.65
TVSMOTOR,2025-04-23,2738.5,2816.1,2720.5,2806.7,2738.5,39580,465708,205362,44.1,2773.28
TVSMOTOR,2025-04-24,2798.0,2820.0,2750.5,2773.9,2806.7,40526,605270,314064,51.89,2779.14
TVSMOTOR,2025-04-25,2791.0,2809.7,2695.0,2737.9,2773.9,57676,711996,390189,54.8,2736.83
TVSMOTOR,2025-04-28,2745.0,2848.9,2710.0,2793.1,2737.9,59941,859499,276238,32.14,2768.81
TVSMOTOR,2025-04-29,2774.0,2797.8,2680.1,2702.6,2793.1,193159,2948364,1281136,43.45,2714.56
TVSMOTOR,2025-04-30,2702.9,2708.9,2655.0,2672.0,2702.6,72802,1551074,1025517,66.12,2673.53
TATAMOTORS,2025-04-01,670.55,681.85,665.75,671.85,674.45,205820,9594669,3191501,33.26,673.59
TATAMOTORS,2025-04-02,674.95,675.35,662.1,671.9,671.85,134666,8025225,2828225,35.24,669.75
TATAMOTORS,2025-04-03,660.0,669.0,652.5,653.95,671.9,295801,13473832,5653161,41.96,659.08
TATAMOTORS,2025-04-04,650.0,650.0,610.0,613.85,653.95,591360,26621179,11504869,43.22,619.96
TATAMOTORS,2025-04-07,560.5,582.0,535.75,579.75,613.85,835816,49463598,15648241,31.64,563.16
TATAMOTORS,2025-04-08,591.2,606.6,584.2,588.85,579.75,348681,20987855,5891654,28.07,591.36
TATAMOTORS,2025-04-09,588.0,594.9,581.05,582.9,588.85,250692,17483412,7102931,40.63,587.49
TATAMOTORS,2025-04-11,610.0,612.8,591.0,595.05,582.9,329700,21055814,5699820,27.07,600.68
TATAMOTORS,2025-04-15,614.0,628.3,612.65,622.2,595.05,270996,19722072,7906811,40.09,622.54
TATAMOTORS,2025-04-16,625.0,625.0,613.6,616.05,622.2,239397,12318376,4726297,38.37,616.73
TATAMOTORS,2025-04-17,616.05,627.0,608.25,621.55,616.05,238642,14342652,5255057,36.64,619.39
TATAMOTORS,2025-04-21,624.6,635.75,620.2,630.05,621.55,216143,12785568,5023434,39.29,628.12
TATAMOTORS,2025-04-22,630.25,633.95,626.2,630.85,630.05,190303,10292748,4741958,46.07,631.0
TATAMOTORS,2025-04-23,635.95,661.5,633.35,659.9,630.85,321330,23390570,8632711,36.91,650.02
TATAMOTORS,2025-04-24,660.1,671.0,660.1,668.35,659.9,196582,15172229,4952683,32.64,666.02
TATAMOTORS,2025-04-25,668.35,673.0,651.5,655.25,668.35,221114,13207043,4391674,33.25,658.76
TATAMOTORS,2025-04-28,654.3,669.6,652.55,668.15,655.25,168942,10243493,4193648,40.94,663.81
TATAMOTORS,2025-04-29,671.45,682.9,661.6,665.6,668.15,224042,13754685,4268709,31.03,671.09
TATAMOTORS,2025-04-30,667.0,667.0,641.1,644.25,665.6,311644,19485917,10689463,54.86,645.61
TCS,2025-04-01,3572.7,3584.0,3525.0,3550.8,3606.15,167344,2618493,1672092,63.86,3548.01
TCS,2025-04-02,3544.0,3564.1,3530.05,3543.95,3550.8,80651,1764313,1204853,68.29,3547.15
TCS,2025-04-03,3491.0,3502.0,3396.15,3403.15,3543.95,248807,4537821,2983469,65.75,3422.75
TCS,2025-04-04,3362.6,3399.65,3295.5,3299.4,3403.15,216133,5317367,3855516,72.51,3318.1
TCS,2025-04-07,3100.0,3291.4,3056.05,3274.05,3299.4,386019,6623955,4378585,66.1,3167.51
TCS,2025-04-08,3302.05,3349.0,3255.3,3292.95,3274.05,236248,5557558,3224046,58.01,3296.22
TCS,2025-04-09,3260.55,3270.0,3212.05,3246.6,3292.95,184251,2990265,1885168,63.04,3248.58
TCS,2025-04-11,3289.55,3298.95,3206.0,3231.5,3246.6,354463,7108961,4101170,57.69,3243.04
TCS,2025-04-15,3314.4,3314.4,3238.6,3248.2,3231.5,166106,3512160,2297346,65.41,3257.87
TCS,2025-04-16,3248.2,3278.1,3229.0,3273.8,3248.2,131199,2384391,1411198,59.18,3260.92
TCS,2025-04-17,3245.5,3303.6,3218.0,3298.9,3273.8,183984,2932346,1437783,49.03,3262.86
TCS,2025-04-21,3290.1,3354.0,3284.1,3321.6,3298.9,127748,2432946,1426351,58.63,3325.96
TCS,2025-04-22,3322.6,3333.9,3295.0,3314.4,3321.6,151282,2710498,1610606,59.42,3315.22
TCS,2025-04-23,3365.0,3420.9,3337.3,3413.0,3314.4,164989,3543923,2082133,58.75,3398.75
TCS,2025-04-24,3401.1,3412.5,3387.7,3401.6,3413.0,158061,2252175,1566847,69.57,3398.95
TCS,2025-04-25,3420.0,3477.8,3405.0,3448.0,3401.6,151400,2742991,1429795,52.13,3442.01
TCS,2025-04-28,3435.0,3457.8,3405.0,3443.5,3448.0,94204,1593296,943941,59.24,3438.58
TCS,2025-04-29,3455.0,3495.0,3430.4,3472.5,3443.5,95060,1578332,834027,52.84,3470.18
TCS,2025-04-30,3472.0,3509.9,3366.0,3453.7,3472.5,129048,2809332,1927631,68.62,3464.02
SUPREMEIND,2025-04-01,3426.25,3459.95,3325.0,3331.75,3426.25,19866,120051,55448,46.19,3367.03
SUPREMEIND,2025-04-02,3332.0,3377.95,3300.0,3355.15,3331.75,38769,554232,439022,79.21,3354.03
SUPREMEIND,2025-04-03,3338.35,3436.15,3321.5,3424.3,3355.15,23711,246697,169295,68.62,3415.34
SUPREMEIND,2025-04-04,3416.55,3431.85,3256.0,3278.6,3424.3,16230,92962,38538,41.46,3302.97
SUPREMEIND,2025-04-07,3114.4,3172.8,3095.0,3112.4,3278.6,30016,202784,103378,50.98,3128.2
SUPREMEIND,2025-04-08,3188.05,3236.7,3114.4,3208.05,3112.4,19546,127568,57452,45.04,3181.72
SUPREMEIND,2025-04-09,3195.0,3199.95,3105.4,3133.4,3208.05,18599,129669,70025,54.0,3141.25
SUPREMEIND,2025-04-11,3160.05,3199.95,3146.05,3168.5,3133.4,19177,156605,91786,58.61,3165.56
SUPREMEIND,2025-04-15,3256.9,3392.0,3206.1,3378.5,3168.5,26460,181024,101593,56.12,3329.79
SUPREMEIND,2025-04-16,3360.0,3416.7,3263.0,3398.2,3378.5,37779,256805,88573,34.49,3351.63
SUPREMEIND,2025-04-17,3402.0,3437.0,3342.8,3397.6,3398.2,15968,134499,56901,42.31,3407.35
SUPREMEIND,2025-04-21,3395.0,3532.7,3390.0,3514.8,3397.6,30055,283157,168568,59.53,3482.13
SUPREMEIND,2025-04-22,3524.0,3578.0,3496.2,3522.2,3514.8,30714,274955,183909,66.89,3529.36
SUPREMEIND,2025-04-23,3530.0,3538.0,3466.1,3526.0,3522.2,28136,168446,85469,50.74,3511.52
SUPREMEIND,2025-04-24,3520.0,3625.3,3436.0,3511.7,3526.0,99528,1473276,737924,50.09,3513.89
SUPREMEIND,2025-04-25,3545.0,3618.5,3400.0,3477.8,3511.7,33067,239037,72786,30.45,3500.81
SUPREMEIND,2025-04-28,3500.0,3676.3,3478.0,3635.1,3477.8,62763,588862,272247,46.23,3612.12
SUPREMEIND,2025-04-29,3630.0,3630.5,3551.1,3584.5,3635.1,28932,225836,122205,54.11,3585.35
SUPREMEIND,2025-04-30,3570.0,3571.1,3491.1,3539.0,3584.5,20362,291426,197670,67.83,3542.61
TATACOMM,2025-04-01,1580.0,1610.65,1566.0,1579.65,1578.2,31603,296042,136302,46.04,1584.38
TATACOMM,2025-04-02,1583.95,1598.85,1561.7,1595.2,1579.65,18966,191301,106009,55.41,1588.71
TATACOMM,2025-04-03,1582.0,1638.65,1581.95,1631.25,1595.2,18556,241455,101855,42.18,1614.36
TATACOMM,2025-04-04,1631.25,1631.25,1589.35,1598.05,1631.25,30117,205897,88773,43.12,1602.79
TATACOMM,2025-04-07,1512.0,1565.0,1495.75,1549.85,1598.05,24819,297314,124522,41.88,1533.17
TATACOMM,2025-04-08,1567.35,1588.2,1546.3,1565.5,1549.85,15544,198820,86600,43.56,1566.39
TATACOMM,2025-04-09,1565.0,1565.0,1528.2,1547.35,1565.5,14091,168850,74648,44.21,1545.57
TATACOMM,2025-04-11,1564.95,1600.0,1543.05,1564.25,1547.35,17870,298412,145540,48.77,1577.72
TATACOMM,2025-04-15,1586.0,1598.3,1540.0,1591.0,1564.25,38717,692147,365853,52.86,1560.08
TATACOMM,2025-04-16,1588.1,1617.0,1579.4,1593.7,1591.0,22125,273529,77043,28.17,1599.86
TATACOMM,2025-04-17,1599.0,1610.0,1560.3,1565.0,1593.7,18284,244987,74981,30.61,1582.19
TATACOMM,2025-04-21,1578.0,1587.3,1537.1,1573.8,1565.0,30832,520767,197654,37.95,1565.45
TATACOMM,2025-04-22,1584.8,1617.9,1560.6,1598.7,1573.8,38944,541851,170102,31.39,1595.28
TATACOMM,2025-04-23,1650.0,1655.3,1577.1,1584.4,1598.7,86749,1786931,564043,31.56,1601.41
TATACOMM,2025-04-24,1597.3,1623.0,1556.0,1608.1,1584.4,56990,1610300,802020,49.81,1591.6
TATACOMM,2025-04-25,1610.0,1623.0,1535.1,1569.6,1608.1,30393,699413,353231,50.5,1569.8
TATACOMM,2025-04-28,1566.8,1592.0,1560.1,1581.1,1569.6,15740,180311,50753,28.15,1577.48
TATACOMM,2025-04-29,1578.0,1606.3,1567.5,1579.5,1581.1,13851,263086,134419,51.09,1582.11
TATACOMM,2025-04-30,1584.0,1601.0,1568.2,1591.4,1579.5,19609,382030,188847,49.43,1592.38
TATAPOWER,2025-04-01,372.45,379.75,370.6,374.75,375.4,45826,3414174,1016307,29.77,375.8
TATAPOWER,2025-04-02,374.75,379.2,368.3,378.25,374.75,45272,3283925,1068392,32.53,375.11
TATAPOWER,2025-04-03,374.0,387.3,373.55,385.65,378.25,58577,6580525,3279263,49.83,383.43
TATAPOWER,2025-04-04,383.8,388.2,367.1,368.95,385.65,92340,7609077,2745862,36.09,377.32
TATAPOWER,2025-04-07,337.0,358.7,335.0,354.85,368.95,123590,9906124,3547278,35.81,351.77
TATAPOWER,2025-04-08,360.25,370.7,356.0,359.7,354.85,83780,6317158,1894253,29.99,360.46
TATAPOWER,2025-04-09,359.7,363.0,354.15,358.25,359.7,47858,4343527,1322798,30.45,358.35
TATAPOWER,2025-04-11,368.1,368.9,362.1,364.45,358.25,58346,5187303,2220059,42.8,365.12
TATAPOWER,2025-04-15,375.0,380.55,372.3,378.5,364.45,79564,7238758,3022304,41.75,377.75
TATAPOWER,2025-04-16,378.0,382.95,377.5,381.25,378.5,59578,5869686,2496744,42.54,380.49
TATAPOWER,2025-04-17,381.0,384.35,378.5,381.7,381.25,93693,6156250,2554184,41.49,381.39
TATAPOWER,2025-04-21,383.1,394.0,382.0,390.85,381.7,98027,7589962,3135479,41.31,390.11
TATAPOWER,2025-04-22,393.0,395.45,387.0,388.6,390.85,61083,6180369,2384406,38.58,391.76
TATAPOWER,2025-04-23,390.1,395.95,382.2,394.45,388.6,80923,8443906,3692409,43.73,389.47
TATAPOWER,2025-04-24,392.5,399.25,391.9,395.85,394.45,65369,6639147,2772469,41.76,396.75
TATAPOWER,2025-04-25,394.5,402.5,382.15,387.6,395.85,108758,14233760,5293446,37.19,391.6
TATAPOWER,2025-04-28,386.15,400.4,386.15,395.1,387.6,96907,10237785,3960274,38.68,395.94
TATAPOWER,2025-04-29,395.1,403.3,392.0,393.35,395.1,82062,8781695,3446392,39.25,397.51
TATAPOWER,2025-04-30,391.8,391.8,382.0,384.4,393.35,56573,4942900,2077487,42.03,387.06
TATASTEEL,2025-04-01,152.07,155.34,152.07,153.12,154.24,151632,29142122,14751159,50.62,153.41
TATASTEEL,2025-04-02,154.0,156.25,152.27,154.69,153.12,122844,24977582,10865755,43.5,154.35
TATASTEEL,2025-04-03,153.0,155.97,152.6,153.62,154.69,110552,15117526,5466140,36.16,154.44
TATASTEEL,2025-04-04,152.62,152.99,140.0,140.39,153.62,439854,80846143,43389776,53.67,143.35
TATASTEEL,2025-04-07,128.0,130.35,125.33,129.48,140.39,607208,121806340,47671276,39.14,127.62
TATASTEEL,2025-04-08,134.89,136.2,128.02,130.28,129.48,360513,68999181,21270380,30.83,131.06
TATASTEEL,2025-04-09,130.0,130.0,125.3,127.18,130.28,426871,73399980,30571861,41.65,127.06
TATASTEEL,2025-04-11,134.67,134.7,130.49,133.42,127.18,349444,73706472,25063106,34.0,133.0
TATASTEEL,2025-04-15,135.6,137.0,134.84,136.41,133.42,236436,38967608,16072784,41.25,135.97
TATASTEEL,2025-04-16,136.41,137.6,134.62,136.97,136.41,196883,42684087,13453089,31.52,135.86
TATASTEEL,2025-04-17,134.4,137.96,133.7,137.14,136.97,362747,62282856,23831161,38.26,135.99
TATASTEEL,2025-04-21,137.65,140.3,137.05,139.18,137.14,207964,26503486,8675738,32.73,139.08
TATASTEEL,2025-04-22,142.0,142.84,137.7,138.16,139.18,230625,58429662,23553329,40.31,139.74
TATASTEEL,2025-04-23,139.39,141.5,137.32,141.16,138.16,200342,37851304,14273704,37.71,139.59
TATASTEEL,2025-04-24,140.7,141.88,140.28,141.52,141.16,126453,23061444,8461667,36.69,141.36
TATASTEEL,2025-04-25,142.0,143.45,138.02,138.85,141.52,198899,37764696,13716788,36.32,139.96
TATASTEEL,2025-04-28,138.54,142.6,138.38,142.07,138.85,160043,26971589,10027777,37.18,141.25
TATASTEEL,2025-04-29,142.07,143.3,140.92,141.5,142.07,162820,25758449,8594256,33.36,141.93
TATASTEEL,2025-04-30,141.45,141.56,138.0,140.08,141.5,149767,29205042,13155765,45.05,140.63
TITAGARH,2025-04-01,793.9,814.5,786.05,798.5,796.25,39994,1151199,243948,21.19,800.79
TITAGARH,2025-04-02,805.0,812.55,780.85,809.9,798.5,39422,1134887,201256,17.73,798.99
TITAGARH,2025-04-03,793.05,828.8,792.5,825.7,809.9,41234,1570033,422155,26.89,817.73
TITAGARH,2025-04-04,825.7,826.8,782.85,790.4,825.7,58099,1816108,485857,26.75,796.25
TITAGARH,2025-04-07,715.0,762.45,711.4,748.7,790.4,69997,1915801,379551,19.81,732.21
TITAGARH,2025-04-08,767.85,784.2,752.4,758.7,748.7,49742,1272225,240050,18.87,765.24
TITAGARH,2025-04-09,750.0,754.95,731.35,736.35,758.7,41645,1061046,247957,23.37,740.75
TITAGARH,2025-04-11,764.95,770.0,742.0,746.95,736.35,33709,993364,255327,25.7,752.11
TITAGARH,2025-04-15,761.95,794.0,757.05,790.15,746.95,45946,1547806,294627,19.04,783.99
TITAGARH,2025-04-16,792.0,799.8,780.0,789.2,790.15,37103,1111509,230857,20.77,789.47
TITAGARH,2025-04-17,789.0,802.85,783.05,787.75,789.2,30310,920916,219514,23.84,791.28
TITAGARH,2025-04-21,792.0,807.4,787.25,790.65,787.75,43702,1367826,398808,29.16,797.94
TITAGARH,2025-04-22,794.6,809.9,787.3,795.3,790.65,48899,1475730,506244,34.3,800.09
TITAGARH,2025-04-23,802.0,810.5,783.0,799.35,795.3,47439,1586610,449976,28.36,798.77
TITAGARH,2025-04-24,800.1,830.15,798.4,811.45,799.35,90684,3979847,868171,21.81,818.34
TITAGARH,2025-04-25,823.65,829.5,767.5,778.55,811.45,80467,2842955,729738,25.67,788.2
TITAGARH,2025-04-28,778.0,784.0,768.0,776.65,778.55,44332,1923894,721996,37.53,777.14
TITAGARH,2025-04-29,784.0,794.4,764.6,767.65,776.65,49333,1545032,455252,29.47,776.64
TITAGARH,2025-04-30,768.0,769.55,741.95,747.1,767.65,33816,958002,335231,34.99,754.7
TECHM,2025-04-01,1402.0,1416.95,1385.4,1395.15,1418.25,79294,1578367,911483,57.75,1395.54
TECHM,2025-04-02,1397.15,1426.05,1397.15,1423.05,1395.15,67144,1617949,971574,60.05,1420.15
TECHM,2025-04-03,1397.0,1400.0,1360.25,1369.35,1423.05,77358,1943422,1044193,53.73,1377.24
TECHM,2025-04-04,1350.0,1359.2,1318.85,1320.95,1369.35,71252,1757493,1096499,62.39,1328.74
TECHM,2025-04-07,1245.0,1293.8,1209.4,1288.0,1320.95,167830,3044730,1610849,52.91,1255.6
TECHM,2025-04-08,1314.0,1342.05,1291.15,1314.4,1288.0,110208,2868814,1773485,61.82,1312.42
TECHM,2025-04-09,1290.0,1299.95,1264.35,1272.75,1314.4,108434,3724878,2696566,72.39,1277.08
TECHM,2025-04-11,1275.0,1312.35,1274.2,1282.25,1272.75,66173,1803181,939448,52.1,1291.41
TECHM,2025-04-15,1314.2,1314.2,1286.8,1301.7,1282.25,70533,1511866,1005608,66.51,1298.51
TECHM,2025-04-16,1292.0,1314.6,1283.5,1308.7,1301.7,71326,1093342,608977,55.7,1300.59
TECHM,2025-04-17,1295.1,1308.9,1275.9,1306.8,1308.7,160106,3027966,1674342,55.3,1293.64
TECHM,2025-04-21,1304.0,1389.0,1303.0,1373.5,1306.8,129588,3759267,1320071,35.12,1365.49
TECHM,2025-04-22,1374.0,1396.0,1361.2,1376.5,1373.5,100032,2471135,1404860,56.85,1379.27
TECHM,2025-04-23,1418.9,1449.4,1408.0,1439.6,1376.5,206773,5944062,2990094,50.3,1435.03
TECHM,2025-04-24,1445.0,1467.5,1434.3,1445.2,1439.6,90271,2501415,1118019,44.7,1447.56
TECHM,2025-04-25,1455.4,1473.9,1375.0,1462.0,1445.2,222519,8211667,3300949,40.2,1441.09
TECHM,2025-04-28,1469.3,1480.0,1437.0,1461.5,1462.0,96087,2079431,1129725,54.33,1456.55
TECHM,2025-04-29,1466.2,1504.9,1463.3,1495.3,1461.5,129697,2652788,1410022,53.15,1489.89
TECHM,2025-04-30,1495.3,1510.8,1490.0,1503.0,1495.3,79655,1858465,1187232,63.88,1501.26
TORNTPHARM,2025-04-01,3198.9,3231.75,3170.0,3183.9,3227.95,28110,215496,141046,65.45,3191.47
TORNTPHARM,2025-04-02,3187.7,3217.25,3164.05,3207.1,3183.9,24654,202794,130353,64.28,3198.64
TORNTPHARM,2025-04-03,3236.4,3321.6,3225.0,3247.7,3207.1,27701,228524,88780,38.85,3263.69
TORNTPHARM,2025-04-04,3248.5,3309.65,3180.0,3286.5,3247.7,45837,513622,329497,64.15,3241.63
TORNTPHARM,2025-04-07,3226.0,3304.9,3167.05,3233.55,3286.5,71054,1329653,930987,70.02,3272.19
TORNTPHARM,2025-04-08,3241.2,3270.65,3190.15,3246.6,3233.55,79393,602145,350097,58.14,3221.45
TORNTPHARM,2025-04-09,3214.3,3238.95,3107.4,3126.8,3246.6,31427,282721,165597,58.57,3163.08
TORNTPHARM,2025-04-11,3145.0,3192.05,3123.65,3129.0,3126.8,37991,420358,266616,63.43,3156.4
TORNTPHARM,2025-04-15,3206.4,3235.0,3129.0,3221.8,3129.0,38963,330278,195631,59.23,3204.13
TORNTPHARM,2025-04-16,3225.0,3260.2,3200.5,3222.7,3221.8,27166,210528,112620,53.49,3225.36
TORNTPHARM,2025-04-17,3226.8,3266.8,3201.4,3254.8,3222.7,25583,202256,144175,71.28,3225.58
TORNTPHARM,2025-04-21,3280.0,3284.3,3231.0,3254.6,3254.8,19441,168941,105439,62.41,3260.23
TORNTPHARM,2025-04-22,3269.6,3272.9,3209.2,3246.4,3254.6,46535,473579,314979,66.51,3245.83
TORNTPHARM,2025-04-23,3260.0,3354.9,3230.1,3332.4,3246.4,32180,390583,231852,59.36,3305.26
TORNTPHARM,2025-04-24,3344.9,3352.2,3303.0,3325.1,3332.4,28752,233361,134891,57.8,3327.72
TORNTPHARM,2025-04-25,3349.1,3349.1,3168.8,3238.9,3325.1,39728,330175,171475,51.93,3239.49
TORNTPHARM,2025-04-28,3240.0,3345.8,3240.0,3335.0,3238.9,67531,479709,306464,63.89,3324.24
TORNTPHARM,2025-04-29,3348.0,3351.4,3307.0,3322.7,3335.0,27203,180900,91019,50.31,3329.0
TORNTPHARM,2025-04-30,3322.7,3360.0,3287.1,3322.0,3322.7,26500,1148944,994955,86.6,3336.02
TRENT,2025-04-01,5350.85,5614.95,5334.2,5576.75,5325.15,179166,2260895,745230,32.96,5553.87
TRENT,2025-04-02,5630.55,5702.0,5515.8,5682.5,5576.75,110619,1491897,599214,40.16,5633.65
TRENT,2025-04-03,5630.0,5751.0,5610.0,5675.3,5682.5,92359,960710,396980,41.32,5700.53
TRENT,2025-04-04,5688.0,5688.0,5544.4,5562.85,5675.3,75498,680922,285364,41.91,5589.57
TRENT,2025-04-07,5006.6,5006.6,4488.0,4740.95,5562.85,500834,7644740,2527986,33.07,4678.56
TRENT,2025-04-08,4903.0,4964.05,4684.2,4767.2,4740.95,220402,3035242,764037,25.17,4766.67
TRENT,2025-04-09,4767.0,4767.2,4605.0,4620.2,4767.2,156575,1598513,723861,45.28,4645.72
TRENT,2025-04-11,4782.5,4830.0,4660.75,4780.55,4620.2,150658,1894062,981054,51.8,4773.45
TRENT,2025-04-15,4879.0,4985.0,4830.5,4877.0,4780.55,159023,1587931,765469,48.21,4895.31
TRENT,2025-04-16,4922.0,5049.5,4852.0,5035.5,4877.0,142580,1589998,495858,31.19,4985.45
TRENT,2025-04-17,5052.0,5144.0,4954.0,5130.5,5035.5,148117,1464066,515095,35.18,5078.03
